Contract_ID,License_Type,Vendor,Start_Date,End_Date,Owner,Criticality,Days_to_Renewal,Renewal_Flag,Total_Users,Active_Users,Avg_Utilization_Pct,Total_Annual_Budget_USD,Total_Actual_Spend_USD,Spend%,Budget_Status,Total_True_Up_USD,Stages,Approval_Status,Max_Days_in_Stage
C-2222,Full,Salesforce,05-07-2024,12-01-2026,IT,High,10,Critical,210,190,90.52,1403,394,0.2808268,Healthy,-1009,Negotiation,Pending,13
C-2223,Collaborator,Databridge,19-08-2024,02-08-2026,Finance,Medium,212,Normal,245,214,87.34,1676,389,0.232100239,Healthy,-1287,Planning,Pending,3
C-2224,Full,AWS,08-02-2024,17-01-2026,Finance,Critical,15,Critical,260,240,92.38,1729,1584,0.916136495,Near Limit,-145,Negotiation,Approved,17
C-2225,Collaborator,Microsoft,02-05-2025,28-10-2026,Finance,High,299,Normal,161,116,72.21,5306,3993,0.752544289,Healthy,-1313,Approval,Pending,9
C-2226,Contributor,Microsoft,08-05-2024,11-08-2026,Procurement,Critical,221,Normal,182,136,75.05,2699,1902,0.704705446,Healthy,-797,Approval,Pending,11
C-2227,Collaborator,Salesforce,25-09-2024,29-12-2026,IT,High,361,Normal,245,195,79.41,2554,2580,1.01018011,Exceeded,26,Planning,Pending,8
C-2228,Collaborator,Veloxa,02-08-2025,08-12-2026,IT,High,340,Normal,157,123,78.92,401,244,0.608478803,Healthy,-157,Planning,Pending,3
C-2229,Full,Salesforce,14-07-2025,23-09-2026,Procurement,Medium,264,Normal,210,140,67.1,3976,3007,0.756287726,Healthy,-969,Approval,Pending,4
C-2230,Collaborator,Microsoft,08-09-2024,01-02-2026,IT,Critical,30,Critical,161,102,63.59,286,272,0.951048951,Near Limit,-14,Planning,Pending,11
C-2231,Full,Microsoft,05-04-2024,03-12-2026,Finance,Medium,335,Normal,210,136,64.9,5767,962,0.166811167,Healthy,-4805,Negotiation,Approved,5
C-2232,Collaborator,Cloudora,29-04-2024,26-08-2026,Procurement,Critical,236,Normal,245,188,76.68,7424,11997,1.615975216,Exceeded,4573,Planning,Approved,9
C-2233,Full,Salesforce,26-03-2025,04-11-2026,Finance,High,306,Normal,210,109,51.9,581,877,1.509466437,Exceeded,296,Planning,Approved,17
C-2234,Collaborator,Nexaflow,26-09-2023,09-08-2026,Finance,Critical,219,Normal,245,165,67.36,475,100,0.210526316,Healthy,-375,Planning,Pending,11
C-2235,Full,Microsoft,08-01-2025,11-01-2027,Finance,High,374,Normal,210,175,83.76,2807,3265,1.16316352,Exceeded,458,Approval,Approved,3
C-2236,Collaborator,Nexaflow,10-08-2023,05-06-2026,IT,Critical,154,Planning,245,189,77.21,5391,10035,1.861435726,Exceeded,4644,Negotiation,Pending,10
C-2237,Collaborator,Prismly,17-11-2024,23-04-2026,IT,High,111,Planning,245,174,70.98,180,112,0.622222222,Healthy,-68,Approval,Pending,12
C-2238,Collaborator,Prismly,26-05-2024,30-09-2026,Procurement,Medium,271,Normal,157,100,64.2,2085,2184,1.047482014,Exceeded,99,Planning,Pending,4
C-2239,Contributor,AWS,26-02-2025,07-03-2026,Procurement,Medium,64,Warning,145,119,82.21,2124,1266,0.596045198,Healthy,-858,Planning,Pending,13
C-2240,Contributor,Microsoft,15-07-2024,25-07-2026,Finance,Medium,204,Normal,182,143,78.4,572,314,0.548951049,Healthy,-258,Negotiation,Pending,9
C-2241,Collaborator,Atlassify,01-08-2024,20-09-2026,IT,Critical,261,Normal,98,21,21.43,2064,3048,1.476744186,Exceeded,984,Negotiation,Pending,17
C-2242,Contributor,Nexaflow,06-12-2024,27-04-2026,Procurement,High,115,Planning,320,208,65.09,548,313,0.571167883,Healthy,-235,Execution,Pending,9
C-2243,Contributor,AWS,23-09-2024,29-01-2026,IT,Medium,27,Critical,182,140,77.03,314,203,0.646496815,Healthy,-111,Planning,Pending,11
C-2244,Contributor,Microsoft,11-01-2026,27-01-2027,Procurement,Medium,390,Normal,182,145,79.93,1846,2201,1.192307692,Exceeded,355,Planning,Pending,12
C-2245,Contributor,Microsoft,17-01-2025,23-10-2026,IT,Medium,294,Normal,182,125,68.53,228,43,0.188596491,Healthy,-185,Planning,Pending,4
C-2246,Contributor,Salesforce,11-06-2023,26-03-2026,IT,Critical,83,Warning,320,276,86.38,4931,1006,0.204015413,Healthy,-3925,Planning,Approved,15
C-2247,Contributor,Microsoft,26-07-2025,19-01-2027,Finance,Critical,382,Normal,182,138,75.93,4320,2062,0.477314815,Healthy,-2258,Planning,Pending,13
C-2248,Contributor,AWS,02-06-2023,27-02-2026,Finance,Critical,56,Warning,182,140,77.19,3779,3333,0.88197936,Near Limit,-446,Planning,Pending,6
C-2249,Contributor,Veloxa,05-01-2025,23-03-2026,Procurement,Critical,80,Warning,320,206,64.59,379,170,0.448548813,Healthy,-209,Planning,Pending,12
C-2250,Contributor,Microsoft,11-05-2025,03-10-2026,Finance,High,274,Normal,182,151,83.17,4587,1566,0.341399608,Healthy,-3021,Negotiation,Pending,14
C-2251,Collaborator,Microsoft,16-12-2023,06-01-2026,IT,Critical,4,Critical,161,108,67.06,1136,875,0.770246479,Healthy,-261,Negotiation,Pending,17
C-2252,Collaborator,Microsoft,19-06-2025,26-01-2027,Procurement,High,389,Normal,161,123,76.8,3441,2355,0.684394071,Healthy,-1086,Planning,Pending,14
C-2253,Contributor,AWS,05-08-2024,12-11-2026,Procurement,Medium,314,Normal,145,143,98.9,2359,1556,0.659601526,Healthy,-803,Approval,Pending,6
C-2254,Contributor,Microsoft,23-02-2025,20-04-2026,IT,Medium,108,Planning,182,47,25.99,4695,4406,0.938445154,Near Limit,-289,Planning,Approved,5
C-2255,Collaborator,Databridge,16-03-2023,11-02-2026,IT,High,40,Warning,157,110,70.19,3536,2505,0.708427602,Healthy,-1031,Planning,Approved,6
C-2256,Contributor,Cloudora,10-06-2024,01-04-2026,Finance,Critical,89,Warning,320,260,81.28,813,490,0.602706027,Healthy,-323,Execution,Approved,6
C-2257,Collaborator,Atlassify,09-03-2024,05-10-2026,Finance,High,276,Normal,245,48,19.82,1200,1076,0.896666667,Near Limit,-124,Planning,Pending,8
C-2258,Contributor,Microsoft,13-10-2023,19-06-2026,IT,High,168,Planning,182,137,75.44,396,325,0.820707071,Near Limit,-71,Approval,Pending,6
C-2259,Full,Salesforce,02-05-2024,03-04-2026,Finance,Critical,91,Planning,210,165,78.57,3449,2675,0.775587127,Healthy,-774,Planning,Pending,6
C-2260,Collaborator,Microsoft,09-02-2025,02-09-2026,Procurement,Medium,243,Normal,161,126,78.23,1491,1506,1.010060362,Exceeded,15,Approval,Pending,3
C-2261,Contributor,Salesforce,30-05-2024,03-03-2026,Finance,Medium,60,Warning,320,202,63.41,2531,1791,0.707625444,Healthy,-740,Planning,Approved,9
C-2262,Full,AWS,19-07-2023,13-07-2026,IT,Critical,192,Normal,260,230,88.46,4780,4405,0.921548117,Near Limit,-375,Approval,Pending,8
C-2263,Collaborator,Cloudora,25-07-2024,20-11-2026,IT,High,322,Normal,157,124,79.24,2307,1264,0.547897703,Healthy,-1043,Approval,Approved,7
C-2264,Collaborator,Nexaflow,28-12-2023,10-12-2026,Finance,High,342,Normal,245,183,74.56,299,279,0.933110368,Near Limit,-20,Negotiation,Approved,16
C-2265,Full,Microsoft,17-04-2024,28-05-2026,Finance,Critical,146,Planning,260,197,76.04,4365,3746,0.858190149,Near Limit,-619,Negotiation,Pending,3
C-2266,Collaborator,Microsoft,26-09-2024,03-03-2026,Procurement,Medium,60,Warning,161,122,75.74,1573,980,0.62301335,Healthy,-593,Planning,Approved,15
C-2267,Collaborator,Microsoft,26-03-2025,26-02-2027,IT,Critical,420,Normal,161,113,70.6,269,72,0.267657993,Healthy,-197,Negotiation,Pending,5
C-2268,Collaborator,Atlassify,11-03-2024,08-01-2026,IT,High,6,Critical,245,175,71.55,3438,3215,0.935136707,Near Limit,-223,Negotiation,Pending,11
C-2269,Contributor,Microsoft,28-03-2025,26-11-2026,IT,Low,328,Normal,182,129,70.94,4207,2576,0.612312812,Healthy,-1631,Planning,Approved,5
C-2270,Collaborator,Nexaflow,28-06-2024,16-11-2026,IT,Medium,318,Normal,245,134,54.62,513,191,0.372319688,Healthy,-322,Planning,Approved,5
C-2271,Contributor,AWS,16-12-2023,06-07-2026,Finance,High,185,Normal,145,124,85.93,3092,1652,0.534282018,Healthy,-1440,Negotiation,Pending,17
C-2272,Collaborator,Nexaflow,09-02-2025,15-04-2026,IT,Medium,103,Planning,245,178,72.81,267,270,1.011235955,Exceeded,3,Approval,Pending,13
C-2273,Collaborator,Microsoft,21-05-2024,29-11-2026,IT,High,331,Normal,161,135,83.75,2430,2650,1.090534979,Exceeded,220,Approval,Pending,10
C-2274,Collaborator,Atlassify,24-04-2024,15-03-2026,IT,Critical,72,Warning,157,130,83.06,260,918,3.530769231,Exceeded,658,Planning,Pending,12
C-2275,Contributor,AWS,04-08-2024,21-08-2026,Finance,High,231,Normal,145,134,92.55,8181,7131,0.871653832,Near Limit,-1050,Planning,Pending,12
C-2276,Contributor,AWS,21-06-2024,19-03-2026,IT,High,76,Warning,145,124,85.66,1910,1492,0.781151832,Healthy,-418,Execution,Approved,5
C-2277,Contributor,Salesforce,06-06-2024,11-09-2026,IT,Medium,252,Normal,320,229,71.56,395,220,0.556962025,Healthy,-175,Planning,Pending,6
C-2278,Collaborator,Microsoft,25-05-2024,08-07-2026,Finance,Critical,187,Normal,161,114,71.22,561,551,0.982174688,Near Limit,-10,Planning,Pending,3
C-2279,Collaborator,Nexaflow,09-09-2023,17-05-2026,IT,Critical,135,Planning,157,119,76.37,4264,2949,0.691604128,Healthy,-1315,Planning,Pending,17
C-2280,Collaborator,Microsoft,09-01-2026,09-02-2027,IT,Medium,403,Normal,161,116,72.33,4336,3775,0.870618081,Near Limit,-561,Approval,Pending,14
C-2281,Collaborator,Microsoft,29-11-2024,24-02-2026,Procurement,High,53,Warning,161,122,76.18,3349,1547,0.461928934,Healthy,-1802,Planning,Pending,16
C-2282,Collaborator,Microsoft,27-07-2023,21-04-2026,Procurement,Medium,109,Planning,161,30,19.17,4117,947,0.230021861,Healthy,-3170,Approval,Pending,9
C-2283,Collaborator,Microsoft,24-05-2023,13-03-2026,Finance,High,70,Warning,161,126,78.66,2430,2094,0.861728395,Near Limit,-336,Execution,Approved,5
C-2284,Collaborator,Veloxa,27-03-2023,17-01-2026,IT,High,15,Critical,245,168,68.5,402,933,2.320895522,Exceeded,531,Planning,Pending,16
C-2285,Collaborator,Veloxa,28-02-2024,19-07-2026,IT,High,198,Normal,245,169,69.07,5093,2229,0.437659533,Healthy,-2864,Approval,Approved,3
C-2286,Collaborator,Nexaflow,13-10-2023,17-01-2026,Procurement,Medium,15,Critical,245,170,69.31,4711,4223,0.896412651,Near Limit,-488,Planning,Pending,7
C-2287,Collaborator,Databridge,24-02-2024,01-05-2026,IT,Medium,119,Planning,245,166,67.89,1330,1169,0.878947368,Near Limit,-161,Negotiation,Pending,11
C-2288,Collaborator,Cloudora,18-12-2024,19-05-2026,Procurement,Medium,137,Planning,157,105,67.26,483,1228,2.542443064,Exceeded,745,Negotiation,Pending,15
C-2289,Contributor,AWS,12-11-2024,25-08-2026,Procurement,High,235,Normal,182,144,79,3164,3196,1.01011378,Exceeded,32,Negotiation,Pending,16
C-2290,Collaborator,Veloxa,06-07-2024,08-02-2026,Finance,Critical,37,Warning,157,115,73.38,2746,2070,0.753823744,Healthy,-676,Negotiation,Pending,5
C-2291,Collaborator,Cloudora,23-04-2024,25-01-2026,Procurement,Critical,23,Critical,245,154,62.72,853,683,0.8007034,Near Limit,-170,Approval,Approved,15
C-2292,Collaborator,Prismly,16-10-2024,24-09-2026,Finance,High,265,Normal,245,161,65.89,3745,2558,0.683044059,Healthy,-1187,Negotiation,Pending,13
C-2293,Full,AWS,14-04-2023,17-03-2026,Procurement,High,74,Warning,260,210,81,2556,1726,0.675273865,Healthy,-830,Execution,Approved,8
C-2294,Collaborator,Veloxa,04-01-2024,24-06-2026,IT,High,173,Planning,245,145,59.18,582,265,0.45532646,Healthy,-317,Approval,Pending,8
C-2295,Contributor,AWS,18-09-2023,19-05-2026,Procurement,Medium,137,Planning,145,141,97.31,180,182,1.011111111,Exceeded,2,Approval,Approved,15
C-2296,Collaborator,Microsoft,04-07-2025,14-08-2026,Procurement,Critical,224,Normal,161,119,74.26,5272,1485,0.281676783,Healthy,-3787,Execution,Approved,4
C-2297,Collaborator,Cloudora,23-11-2023,23-05-2026,Procurement,Critical,141,Planning,157,108,69.04,476,192,0.403361345,Healthy,-284,Planning,Pending,10
C-2298,Collaborator,Veloxa,23-02-2025,26-11-2026,IT,Medium,328,Normal,157,135,86.5,220,60,0.272727273,Healthy,-160,Approval,Pending,3
C-2299,Full,AWS,28-07-2024,04-02-2026,Finance,High,33,Warning,260,58,22.65,3861,6183,1.601398601,Exceeded,2322,Negotiation,Pending,4
C-2300,Full,Salesforce,21-02-2024,09-01-2026,IT,Critical,7,Critical,210,182,87.05,4203,5755,1.369260052,Exceeded,1552,Execution,Approved,9
C-2301,Collaborator,Nexaflow,25-06-2023,17-05-2026,IT,High,135,Planning,245,155,63.29,2145,3566,1.662470862,Exceeded,1421,Negotiation,Pending,16
C-2302,Collaborator,Salesforce,18-06-2024,22-01-2027,IT,Critical,385,Normal,98,82,84.59,3169,3039,0.958977595,Near Limit,-130,Planning,Pending,12
C-2303,Collaborator,Databridge,24-12-2024,30-01-2026,Finance,High,28,Critical,157,122,78.09,5337,5230,0.979951283,Near Limit,-107,Approval,Pending,14
C-2304,Contributor,Salesforce,19-11-2023,27-05-2026,Finance,High,145,Planning,320,191,59.81,697,631,0.905308465,Near Limit,-66,Planning,Pending,15
C-2305,Collaborator,Atlassify,21-04-2024,28-12-2026,IT,Medium,360,Normal,157,106,68.09,4397,1890,0.429838526,Healthy,-2507,Execution,Pending,16
C-2306,Collaborator,Microsoft,17-06-2023,09-01-2026,Procurement,Critical,7,Critical,161,127,78.85,4925,3625,0.736040609,Healthy,-1300,Negotiation,Pending,17
C-2307,Contributor,AWS,05-09-2025,16-02-2027,Procurement,Critical,410,Normal,145,133,92.34,180,64,0.355555556,Healthy,-116,Negotiation,Pending,4
C-2308,Full,Salesforce,16-03-2023,15-02-2026,IT,Medium,44,Warning,210,140,66.67,658,571,0.867781155,Near Limit,-87,Negotiation,Approved,3
C-2309,Full,Salesforce,19-11-2023,22-01-2026,Finance,High,20,Critical,210,146,69.9,1134,2965,2.614638448,Exceeded,1831,Planning,Pending,3
C-2310,Collaborator,Prismly,16-08-2024,05-02-2026,Finance,High,34,Warning,245,216,88.24,2516,1115,0.443163752,Healthy,-1401,Planning,Pending,16
C-2311,Collaborator,Cloudora,25-03-2024,24-06-2026,Finance,Medium,173,Planning,157,124,79.55,2074,2095,1.010125362,Exceeded,21,Negotiation,Pending,12
C-2312,Collaborator,Nexaflow,22-07-2024,02-06-2026,IT,Medium,151,Planning,157,131,83.76,4712,1179,0.250212224,Healthy,-3533,Approval,Approved,14
C-2313,Contributor,Microsoft,24-07-2023,27-04-2026,Procurement,High,115,Planning,182,137,75.27,6438,3277,0.509009009,Healthy,-3161,Negotiation,Pending,5
C-2314,Collaborator,Nexaflow,28-08-2023,23-08-2026,Procurement,High,233,Normal,245,193,78.8,2541,2266,0.891774892,Near Limit,-275,Negotiation,Approved,3
C-2315,Collaborator,Databridge,04-02-2024,25-06-2026,IT,High,174,Planning,157,94,59.87,3140,830,0.26433121,Healthy,-2310,Negotiation,Approved,9
C-2316,Collaborator,Microsoft,16-07-2025,14-10-2026,Finance,Medium,285,Normal,161,118,73.2,1948,1670,0.857289528,Near Limit,-278,Approval,Approved,8
C-2317,Contributor,Microsoft,10-04-2023,03-01-2026,Finance,Critical,1,Critical,182,146,80.32,2602,4027,1.54765565,Exceeded,1425,Planning,Pending,11
C-2318,Contributor,Microsoft,19-11-2023,13-01-2026,Finance,Medium,11,Critical,182,141,77.52,4868,6880,1.413311422,Exceeded,2012,Approval,Approved,16
C-2319,Contributor,AWS,14-05-2024,10-08-2026,Finance,High,220,Normal,145,125,86.21,3377,2766,0.819070181,Near Limit,-611,Planning,Pending,11
C-2320,Collaborator,Prismly,27-07-2024,02-06-2026,Finance,Medium,151,Planning,245,38,15.67,4457,3678,0.825218757,Near Limit,-779,Planning,Pending,14
C-2321,Contributor,Microsoft,01-04-2023,09-01-2026,Procurement,Critical,7,Critical,182,154,84.81,5070,765,0.150887574,Healthy,-4305,Planning,Pending,8
C-2322,Collaborator,Microsoft,28-05-2025,28-10-2026,Procurement,Critical,299,Normal,161,125,78.04,301,130,0.431893688,Healthy,-171,Planning,Approved,9
C-2323,Collaborator,Veloxa,06-05-2023,09-02-2026,Finance,Critical,38,Warning,157,114,72.99,920,555,0.60326087,Healthy,-365,Planning,Pending,5
C-2324,Contributor,Microsoft,09-01-2024,27-05-2026,IT,Medium,145,Planning,182,48,26.32,4911,2533,0.5157809,Healthy,-2378,Execution,Approved,14
C-2325,Contributor,Microsoft,19-03-2024,11-06-2026,IT,High,160,Planning,182,135,74.23,2013,560,0.278191754,Healthy,-1453,Planning,Pending,14
C-2326,Contributor,Microsoft,08-12-2023,16-07-2026,Finance,Medium,195,Normal,182,152,83.83,4803,4458,0.928169894,Near Limit,-345,Negotiation,Pending,3
C-2327,Collaborator,Cloudora,02-11-2025,09-01-2027,Finance,Critical,372,Normal,157,119,75.8,1417,794,0.560338744,Healthy,-623,Negotiation,Pending,16
C-2328,Collaborator,Databridge,19-04-2024,05-02-2027,Finance,Critical,399,Normal,98,97,99.9,1784,1740,0.975336323,Near Limit,-44,Negotiation,Pending,14
C-2329,Collaborator,Prismly,06-04-2025,07-05-2026,IT,High,125,Planning,157,131,84.01,3433,2275,0.662685698,Healthy,-1158,Negotiation,Pending,7
C-2330,Contributor,AWS,27-06-2025,05-09-2026,Finance,Medium,246,Normal,182,148,81.36,394,307,0.779187817,Healthy,-87,Negotiation,Pending,16
C-2331,Collaborator,Salesforce,14-01-2025,25-02-2027,IT,Critical,419,Normal,245,181,73.75,1678,309,0.184147795,Healthy,-1369,Planning,Pending,4
C-2332,Collaborator,Prismly,30-04-2025,08-12-2026,Finance,Critical,340,Normal,157,118,75.61,279,251,0.899641577,Near Limit,-28,Execution,Approved,17
C-2333,Full,Microsoft,27-02-2025,14-08-2026,Procurement,Medium,224,Normal,260,165,63.58,3157,1033,0.327209376,Healthy,-2124,Execution,Approved,12
C-2334,Collaborator,Databridge,15-07-2024,10-02-2026,Procurement,Medium,39,Warning,157,118,75.41,3154,3072,0.974001268,Near Limit,-82,Planning,Pending,16
C-2335,Contributor,Microsoft,28-06-2023,28-03-2026,IT,Critical,85,Warning,182,130,71.33,4536,2223,0.490079365,Healthy,-2313,Execution,Pending,16
C-2336,Contributor,Microsoft,22-01-2025,24-02-2026,Finance,Medium,53,Warning,182,122,67.32,2900,2608,0.899310345,Near Limit,-292,Negotiation,Pending,9
C-2337,Contributor,AWS,23-06-2024,02-06-2026,Procurement,High,151,Planning,145,145,100,5738,3230,0.562913907,Healthy,-2508,Execution,Pending,15
C-2338,Collaborator,Microsoft,28-11-2023,11-05-2026,IT,Critical,129,Planning,161,123,76.49,3637,5172,1.422051141,Exceeded,1535,Approval,Approved,7
C-2339,Collaborator,Atlassify,02-06-2024,01-02-2026,Finance,Medium,30,Critical,157,138,88.22,3271,2935,0.89727912,Near Limit,-336,Planning,Pending,12
C-2340,Collaborator,Microsoft,13-07-2025,03-12-2026,Finance,Medium,335,Normal,161,24,15.14,1182,1107,0.936548223,Near Limit,-75,Planning,Pending,17
C-2341,Contributor,Salesforce,23-11-2023,30-09-2026,Procurement,Critical,271,Normal,320,158,49.5,517,1550,2.998065764,Exceeded,1033,Execution,Approved,14
C-2342,Contributor,Salesforce,01-07-2024,05-08-2026,Finance,Critical,215,Normal,320,230,72.06,4308,719,0.166898793,Healthy,-3589,Planning,Pending,11
C-2343,Collaborator,Veloxa,09-09-2024,23-01-2026,Finance,High,21,Critical,157,123,78.41,2984,1085,0.363605898,Healthy,-1899,Negotiation,Pending,10
C-2344,Collaborator,Salesforce,18-02-2025,11-05-2026,Finance,Critical,129,Planning,98,84,86.63,2539,1585,0.62426152,Healthy,-954,Execution,Approved,14
C-2345,Collaborator,Salesforce,08-04-2024,16-04-2026,Finance,Critical,104,Planning,98,79,81.22,3466,1551,0.447489902,Healthy,-1915,Negotiation,Pending,17
C-2346,Contributor,Microsoft,07-06-2023,17-01-2026,IT,Critical,15,Critical,182,141,77.3,191,94,0.492146597,Healthy,-97,Approval,Approved,3
C-2347,Collaborator,Microsoft,12-05-2025,02-01-2027,Finance,High,365,Normal,161,123,76.74,2537,4595,1.811194324,Exceeded,2058,Execution,Approved,9
C-2348,Contributor,AWS,18-10-2023,08-06-2026,IT,High,157,Planning,145,121,83.66,1552,787,0.507087629,Healthy,-765,Execution,Pending,15
C-2349,Contributor,AWS,27-07-2025,21-10-2026,IT,High,292,Normal,182,156,85.58,4162,809,0.194377703,Healthy,-3353,Approval,Pending,3
C-2350,Collaborator,Veloxa,04-07-2024,16-01-2026,IT,Medium,14,Critical,245,214,87.3,6168,6039,0.979085603,Near Limit,-129,Approval,Approved,4
C-2351,Collaborator,Microsoft,13-03-2024,27-09-2026,IT,Critical,268,Normal,161,148,92.31,4791,2452,0.511792945,Healthy,-2339,Negotiation,Pending,9
C-2352,Contributor,AWS,10-03-2025,15-04-2026,IT,Medium,103,Planning,145,121,84.07,3891,1001,0.257260344,Healthy,-2890,Planning,Pending,8
C-2353,Contributor,Microsoft,23-11-2024,14-06-2026,IT,Critical,163,Planning,182,126,69.57,589,267,0.453310696,Healthy,-322,Planning,Pending,12
C-2354,Contributor,Microsoft,13-12-2025,15-12-2026,Finance,Medium,347,Normal,182,131,72.2,4655,8922,1.916648765,Exceeded,4267,Planning,Pending,11
C-2355,Full,AWS,03-03-2024,16-09-2026,Finance,Critical,257,Normal,260,195,75,3113,2976,0.955991005,Near Limit,-137,Negotiation,Pending,14
C-2356,Contributor,AWS,30-12-2023,03-10-2026,Finance,Critical,274,Normal,145,124,85.72,3867,3907,1.010343936,Exceeded,40,Planning,Pending,3
C-2357,Collaborator,Microsoft,16-10-2024,31-01-2027,IT,Medium,394,Normal,161,124,77.17,4697,1374,0.292527145,Healthy,-3323,Execution,Approved,12
C-2358,Collaborator,Salesforce,14-01-2025,08-07-2026,IT,Critical,187,Normal,98,88,90.1,271,113,0.41697417,Healthy,-158,Planning,Approved,10
C-2359,Full,Salesforce,08-05-2025,19-06-2026,Procurement,Medium,168,Planning,210,143,68.29,3370,2810,0.833827893,Near Limit,-560,Execution,Approved,11
C-2360,Contributor,Microsoft,05-10-2023,07-03-2026,Procurement,High,64,Warning,182,145,79.82,3562,1266,0.355418304,Healthy,-2296,Negotiation,Pending,13
C-2361,Contributor,Microsoft,20-10-2023,09-04-2026,Finance,Critical,97,Planning,182,147,80.98,4907,4589,0.93519462,Near Limit,-318,Approval,Pending,14
